Move,Type,Category,Power Points,Base Power,Accuracy,Battle Effect,Secondary Effect,Secondary Rate,Critical Rate,Speed Priority,Attack URL,Pokemon
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Cetitan
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Frigibax
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Arctibax
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Baxcalibur
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Tatsugiri
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Cyclizar
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Pawmi
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Pawmo
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Pawmot
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Wattrel
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Kilowattrel
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Bombirdier
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Squawkabilly
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Flamigo
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Klawf
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Nacli
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Naclstack
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Garganacl
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Glimmet
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Glimmora
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Fidough
Substitute,normal,other,10,0,101,The user creates a substitute for itself using some of its own HP. The substitute serves as the user's decoy.,This move creates a Substitute on the field using 1/4 of its maximum Hit Points. This substitute will receive all damage from attacks until its Hit Points are depleted. There are several moves that hit beyond the substitute.,0,0,0,https://serebii.net/attackdex-sv/substitute.shtml,Dachsbun
